OrderID,Product,Category,UnitPrice
1842,Soda,Beverages,350.95
1843,Namkeen,Snacks,488.99
1844,Juice,Beverages,372.41
1845,Soda,Beverages,23.9
1846,Chocolate,Snacks,191.07
1847,Apple,Fruits,379.08
1848,Tomato,Vegetables,429.37
1849,Chips,Snacks,53.32
1850,Energy Drink,Beverages,240.64
1851,Coffee,Beverages,81.22
1852,Chips,Snacks,240.43
1853,Chips,Snacks,419.24
1854,Grapes,Fruits,355.13
1855,Onion,Vegetables,134.65
1856,Grapes,Fruits,204.83
1857,Popcorn,Snacks,188.81
1858,Cheese,Dairy,450.79
1859,Spinach,Vegetables,221.07
1860,Chips,Snacks,368.88
1861,Chocolate,Snacks,476.2
1862,Namkeen,Snacks,185.39
1863,Tea,Beverages,450.74
1864,Mango,Fruits,167.23
1865,Coffee,Beverages,464.82
1866,Biscuits,Snacks,372.53
1867,Biscuits,Snacks,227.01
1868,Energy Drink,Beverages,376.87
1869,Yogurt,Dairy,136.54
1870,Tomato,Vegetables,311.84
1871,Milk,Dairy,402.29
1872,Mango,Fruits,106.48
1873,Biscuits,Snacks,212.18
1874,Soda,Beverages,38.12
1875,Banana,Fruits,299.97
1876,Popcorn,Snacks,78.04
1877,Popcorn,Snacks,286.31
1878,Butter,Dairy,230.38
1879,Paneer,Dairy,287.41
1880,Carrot,Vegetables,406.81
1881,Butter,Dairy,350.83
1882,Chips,Snacks,234.7
1883,Yogurt,Dairy,410.77
1884,Mango,Fruits,331.76
1885,Yogurt,Dairy,390.39
1886,Mango,Fruits,60.59
1887,Butter,Dairy,122.82
1888,Orange,Fruits,402.09
1889,Carrot,Vegetables,129.4
1890,Milk,Dairy,236.52
1891,Popcorn,Snacks,113.11
1892,Coffee,Beverages,358.5
1893,Mango,Fruits,61.51
1894,Energy Drink,Beverages,166.12
1895,Milk,Dairy,45.79
1896,Apple,Fruits,380.14
1897,Tea,Beverages,310.38
1898,Chips,Snacks,494.26
1899,Chips,Snacks,155.65
1900,Namkeen,Snacks,167.57
1901,Coffee,Beverages,475.95
1902,Orange,Fruits,32.66
1903,Popcorn,Snacks,463.7
1904,Tea,Beverages,229.27
1905,Cheese,Dairy,20.48
1906,Apple,Fruits,239.71
1907,Coffee,Beverages,197.36
1908,Cheese,Dairy,350.54
1909,Yogurt,Dairy,286.97
1910,Tomato,Vegetables,68.64
1911,Mango,Fruits,441.31
1912,Juice,Beverages,413.63
1913,Juice,Beverages,403.37
1914,Cheese,Dairy,342.35
1915,Chocolate,Snacks,57.55
1916,Soda,Beverages,444.02
1917,Tea,Beverages,422.53
1918,Biscuits,Snacks,181.02
1919,Namkeen,Snacks,380.86
1920,Popcorn,Snacks,212.77
1921,Soda,Beverages,425.01
1922,Energy Drink,Beverages,13.77
1923,Chocolate,Snacks,154.83
1924,Spinach,Vegetables,401.08
1925,Coffee,Beverages,292.67
1926,Paneer,Dairy,94.49
1927,Biscuits,Snacks,411.18
1928,Banana,Fruits,410.12
1929,Biscuits,Snacks,475.5
1930,Milk,Dairy,417.53
1931,Spinach,Vegetables,213.81
1932,Orange,Fruits,261.5
1933,Spinach,Vegetables,156.14
1934,Orange,Fruits,383.17
1935,Mango,Fruits,248.99
1936,Soda,Beverages,225.77
1937,Namkeen,Snacks,394.85
1938,Tomato,Vegetables,402.3
1939,Juice,Beverages,188.01
1940,Tomato,Vegetables,60.97
1941,Soda,Beverages,306.81
1942,Spinach,Vegetables,319.16
1943,Chocolate,Snacks,459.75
1944,Tea,Beverages,422.5
1945,Orange,Fruits,488.56
1946,Tomato,Vegetables,188.32
1947,Carrot,Vegetables,176.85
1948,Banana,Fruits,19.92
1949,Paneer,Dairy,147.75
1950,Namkeen,Snacks,65.36
1951,Carrot,Vegetables,295.22
1952,Cheese,Dairy,208.79
1953,Tea,Beverages,50.29
1954,Chips,Snacks,355.67
1955,Juice,Beverages,241.33
1956,Potato,Vegetables,284.84
1957,Chocolate,Snacks,423.43
1958,Milk,Dairy,422.87
1959,Soda,Beverages,338.1
1960,Banana,Fruits,154
1961,Chips,Snacks,134.57
1962,Cheese,Dairy,45
1963,Tea,Beverages,482.75
1964,Yogurt,Dairy,335.04
1965,Biscuits,Snacks,26.16
1966,Chocolate,Snacks,99.42
1967,Yogurt,Dairy,289.95
1968,Chocolate,Snacks,105.01
1969,Soda,Beverages,494.97
1970,Chocolate,Snacks,373.14
1971,Chips,Snacks,224.33
1972,Juice,Beverages,21.59
1973,Spinach,Vegetables,424.05
1974,Popcorn,Snacks,330.89
1975,Chocolate,Snacks,348.37
1976,Orange,Fruits,461.16
1977,Popcorn,Snacks,118.84
1978,Spinach,Vegetables,257.54
1979,Chips,Snacks,295.86
1980,Energy Drink,Beverages,241.55
1981,Banana,Fruits,371.23
1982,Biscuits,Snacks,394.26
1983,Chips,Snacks,265.16
1984,Grapes,Fruits,73.8
1985,Paneer,Dairy,148.3
1986,Carrot,Vegetables,313.98
1987,Chips,Snacks,222.26
1988,Spinach,Vegetables,164.04
1989,Paneer,Dairy,143.11
1990,Paneer,Dairy,105.78
1991,Juice,Beverages,467.26
1992,Tomato,Vegetables,10.1
1993,Butter,Dairy,285.87
1994,Milk,Dairy,163.32
1995,Tomato,Vegetables,259.08
1996,Cheese,Dairy,425.39
1997,Paneer,Dairy,465.54
1998,Soda,Beverages,369.41
1999,Soda,Beverages,472.14
2000,Cheese,Dairy,412.39
2001,Coffee,Beverages,457.82
2002,Coffee,Beverages,122.18
2003,Coffee,Beverages,341.96
2004,Milk,Dairy,92.33
2005,Mango,Fruits,385.61
2006,Onion,Vegetables,405.47
2007,Tomato,Vegetables,238.04
2008,Yogurt,Dairy,239.52
2009,Tomato,Vegetables,412.17
2010,Butter,Dairy,372.82
2011,Tomato,Vegetables,25.31
2012,Chips,Snacks,359.66
2013,Grapes,Fruits,179.85
2014,Coffee,Beverages,420.17
2015,Orange,Fruits,402.66
2016,Yogurt,Dairy,25.64
2017,Namkeen,Snacks,450.78
2018,Tea,Beverages,91.94
2019,Coffee,Beverages,185.86
2020,Soda,Beverages,492.82
2021,Chips,Snacks,416.34
2022,Namkeen,Snacks,454.17
2023,Butter,Dairy,497.91
2024,Biscuits,Snacks,62.5
2025,Carrot,Vegetables,286.35
2026,Chips,Snacks,342.69
2027,Banana,Fruits,103.66
2028,Yogurt,Dairy,323.27
2029,Chocolate,Snacks,267.18
2030,Butter,Dairy,116.41
2031,Mango,Fruits,174.47
2032,Chips,Snacks,408.15
2033,Juice,Beverages,400.79
2034,Apple,Fruits,282.43
2035,Spinach,Vegetables,261.93
2036,Tomato,Vegetables,200.64
2037,Onion,Vegetables,255.95
2038,Namkeen,Snacks,60.02
2039,Carrot,Vegetables,378.23
2040,Apple,Fruits,193.87
2041,Orange,Fruits,427.39
2042,Yogurt,Dairy,256.69
2043,Potato,Vegetables,142.01
2044,Paneer,Dairy,231.64
2045,Coffee,Beverages,190.59
2046,Yogurt,Dairy,292.02
2047,Butter,Dairy,247.07
2048,Tomato,Vegetables,226.58
2049,Soda,Beverages,182
2050,Apple,Fruits,16.28
2051,Yogurt,Dairy,300.94
2052,Coffee,Beverages,152.24
2053,Butter,Dairy,186.96
2054,Energy Drink,Beverages,454.35
2055,Cheese,Dairy,162.71
2056,Orange,Fruits,495.89
2057,Chocolate,Snacks,453.61
2058,Orange,Fruits,275.09
2059,Tea,Beverages,488.22
2060,Tea,Beverages,298.94
2061,Carrot,Vegetables,54.37
2062,Tomato,Vegetables,416.81
2063,Apple,Fruits,159.93
2064,Grapes,Fruits,214.06
2065,Potato,Vegetables,87.07
2066,Paneer,Dairy,258.71
2067,Tea,Beverages,450.42
2068,Spinach,Vegetables,13.47
2069,Potato,Vegetables,88.59
2070,Apple,Fruits,315.53
2071,Popcorn,Snacks,317.34
2072,Popcorn,Snacks,463.58
2073,Mango,Fruits,224.92
2074,Tomato,Vegetables,211.09
2075,Juice,Beverages,63.82
2076,Onion,Vegetables,463.89
2077,Orange,Fruits,338.07
2078,Spinach,Vegetables,17.11
2079,Popcorn,Snacks,12.45
2080,Tomato,Vegetables,450.22
2081,Biscuits,Snacks,173.26
2082,Energy Drink,Beverages,338.38
2083,Mango,Fruits,263.38
2084,Namkeen,Snacks,283.2
2085,Paneer,Dairy,135.37
2086,Juice,Beverages,431.46
2087,Chips,Snacks,324.42
2088,Apple,Fruits,457.61
2089,Potato,Vegetables,85.63
2090,Milk,Dairy,134.58
2091,Cheese,Dairy,109.93
2092,Milk,Dairy,265.71
2093,Namkeen,Snacks,382.47
2094,Coffee,Beverages,107.89
2095,Tomato,Vegetables,48.82
2096,Chocolate,Snacks,215.57
2097,Paneer,Dairy,203.81
2098,Orange,Fruits,394.13
2099,Yogurt,Dairy,151.96
2100,Orange,Fruits,103.95
2101,Spinach,Vegetables,420.63
2102,Tomato,Vegetables,485.17
2103,Mango,Fruits,418.84
2104,Banana,Fruits,319.09
2105,Butter,Dairy,80.94
2106,Potato,Vegetables,163.34
2107,Banana,Fruits,452.66
2108,Cheese,Dairy,110.05
2109,Butter,Dairy,90.96
2110,Coffee,Beverages,340.31
2111,Potato,Vegetables,420.96
2112,Popcorn,Snacks,53.05
2113,Tomato,Vegetables,465.87
2114,Orange,Fruits,20.46
2115,Orange,Fruits,376.34
2116,Tea,Beverages,327.21
2117,Juice,Beverages,467.22
2118,Potato,Vegetables,231.35
2119,Cheese,Dairy,376.98
2120,Mango,Fruits,429.31
2121,Namkeen,Snacks,43.77
2122,Soda,Beverages,107.53
2123,Butter,Dairy,442.19
2124,Coffee,Beverages,413.68
2125,Tea,Beverages,100.32
2126,Apple,Fruits,179.36
2127,Butter,Dairy,109.24
2128,Grapes,Fruits,332.1
2129,Energy Drink,Beverages,180.86
2130,Orange,Fruits,240.36
2131,Paneer,Dairy,12.4
2132,Biscuits,Snacks,122.71
2133,Spinach,Vegetables,300.07
2134,Tea,Beverages,382.44
2135,Namkeen,Snacks,120.5
2136,Carrot,Vegetables,186.15
2137,Onion,Vegetables,497.44
2138,Tomato,Vegetables,120.13
2139,Paneer,Dairy,227.37
2140,Carrot,Vegetables,452.75
2141,Butter,Dairy,323.01
2142,Onion,Vegetables,231.26
2143,Onion,Vegetables,15.41
2144,Coffee,Beverages,253.62
2145,Onion,Vegetables,475.3
2146,Paneer,Dairy,450.78
2147,Chocolate,Snacks,447.12
2148,Banana,Fruits,283.81
2149,Paneer,Dairy,452.23
2150,Tomato,Vegetables,107.87
2151,Cheese,Dairy,314.04
2152,Energy Drink,Beverages,29.74
2153,Onion,Vegetables,470.01
2154,Tea,Beverages,451.54
2155,Namkeen,Snacks,70.19
2156,Banana,Fruits,258.64
2157,Chocolate,Snacks,483.74
2158,Spinach,Vegetables,239.84
2159,Mango,Fruits,490.02
2160,Carrot,Vegetables,487.25
2161,Namkeen,Snacks,407.69
2162,Tomato,Vegetables,58.08
2163,Carrot,Vegetables,149.78
2164,Butter,Dairy,491.84
2165,Energy Drink,Beverages,466.61
2166,Milk,Dairy,115.18
2167,Orange,Fruits,171.28
2168,Mango,Fruits,152.55
2169,Carrot,Vegetables,401.81
2170,Grapes,Fruits,28.19
2171,Yogurt,Dairy,262.01
2172,Yogurt,Dairy,200.85
2173,Chocolate,Snacks,350.91
2174,Soda,Beverages,112.17
2175,Potato,Vegetables,242.5
2176,Onion,Vegetables,205.53
2177,Energy Drink,Beverages,497.38
2178,Butter,Dairy,305.88
2179,Orange,Fruits,35.72
2180,Soda,Beverages,373.74
2181,Apple,Fruits,111.79
2182,Carrot,Vegetables,425.18
2183,Banana,Fruits,34.98
2184,Milk,Dairy,312.58
2185,Tea,Beverages,250.56
2186,Banana,Fruits,133.61
2187,Soda,Beverages,186.16
2188,Mango,Fruits,440.36
2189,Popcorn,Snacks,116.53
2190,Grapes,Fruits,209.97
2191,Yogurt,Dairy,84.45
2192,Biscuits,Snacks,323.59
2193,Milk,Dairy,208.82
2194,Chips,Snacks,479.13
2195,Juice,Beverages,356.18
2196,Butter,Dairy,476.6
2197,Orange,Fruits,122.34
2198,Paneer,Dairy,162.58
2199,Paneer,Dairy,421.27
2200,Onion,Vegetables,97.43
2201,Grapes,Fruits,493.42
2202,Yogurt,Dairy,170.84
2203,Carrot,Vegetables,279.81
2204,Grapes,Fruits,44.69
2205,Cheese,Dairy,254.31
2206,Tea,Beverages,385.03
2207,Juice,Beverages,388.44
2208,Soda,Beverages,342.31
2209,Paneer,Dairy,400.05
2210,Soda,Beverages,240.69
2211,Chips,Snacks,216.65
2212,Popcorn,Snacks,244.53
2213,Chips,Snacks,277.17
2214,Popcorn,Snacks,11.96
2215,Chocolate,Snacks,443.55
2216,Potato,Vegetables,258.96
2217,Mango,Fruits,424.39
2218,Soda,Beverages,436.32
2219,Biscuits,Snacks,354.03
2220,Paneer,Dairy,255.95
2221,Apple,Fruits,465.93
2222,Butter,Dairy,167.71
2223,Grapes,Fruits,233.78
2224,Biscuits,Snacks,366.33
2225,Paneer,Dairy,60.58
2226,Onion,Vegetables,492.91
2227,Coffee,Beverages,126
2228,Energy Drink,Beverages,384.54
2229,Chocolate,Snacks,367.63
2230,Orange,Fruits,109.48
2231,Tea,Beverages,427.92
2232,Juice,Beverages,225.15
2233,Milk,Dairy,200.53
2234,Chips,Snacks,92.43
2235,Orange,Fruits,258.46
2236,Energy Drink,Beverages,142.99
2237,Chips,Snacks,445.84
2238,Paneer,Dairy,495.39
2239,Mango,Fruits,115.3
2240,Cheese,Dairy,316.06
2241,Paneer,Dairy,91.48
2242,Chips,Snacks,151.82
2243,Energy Drink,Beverages,23.63
2244,Namkeen,Snacks,117.59
2245,Milk,Dairy,222.36
2246,Banana,Fruits,473.41
2247,Cheese,Dairy,252.35
2248,Cheese,Dairy,435.4
2249,Juice,Beverages,101.84
2250,Milk,Dairy,322.55
2251,Yogurt,Dairy,78.84
2252,Tea,Beverages,119.24
2253,Soda,Beverages,223.22
2254,Mango,Fruits,48.11
2255,Spinach,Vegetables,267.43
2256,Biscuits,Snacks,79.72
2257,Cheese,Dairy,405.42
2258,Carrot,Vegetables,19.68
2259,Banana,Fruits,466.94
2260,Orange,Fruits,245.91
2261,Banana,Fruits,320.32
2262,Coffee,Beverages,204.02
2263,Chips,Snacks,452.19
2264,Tea,Beverages,138.58
2265,Chips,Snacks,496.15
2266,Spinach,Vegetables,337.2
2267,Paneer,Dairy,348.7
2268,Potato,Vegetables,423.13
2269,Milk,Dairy,352.33
2270,Spinach,Vegetables,233.88
2271,Popcorn,Snacks,68.99
2272,Biscuits,Snacks,271.48
2273,Onion,Vegetables,227.76
2274,Yogurt,Dairy,382.59
2275,Grapes,Fruits,169.95
2276,Grapes,Fruits,207.69
2277,Potato,Vegetables,414.21
2278,Onion,Vegetables,351.61
2279,Butter,Dairy,137.9
2280,Carrot,Vegetables,335.42
2281,Chocolate,Snacks,432.26
2282,Onion,Vegetables,121.5
2283,Tomato,Vegetables,103.69
2284,Orange,Fruits,10.07
2285,Mango,Fruits,487.67
2286,Milk,Dairy,22.74
2287,Juice,Beverages,117.69
2288,Namkeen,Snacks,260.43
2289,Energy Drink,Beverages,467.38
2290,Yogurt,Dairy,446.89
2291,Coffee,Beverages,137.82
2292,Onion,Vegetables,432.8
2293,Juice,Beverages,435
2294,Soda,Beverages,263.65
2295,Chocolate,Snacks,50.52
2296,Energy Drink,Beverages,324.56
2297,Banana,Fruits,293.92
2298,Tea,Beverages,77.69
2299,Potato,Vegetables,199.38
2300,Biscuits,Snacks,14.29
2301,Onion,Vegetables,84.61
2302,Paneer,Dairy,185.63
2303,Namkeen,Snacks,361.64
2304,Spinach,Vegetables,128.49
2305,Banana,Fruits,260.13
2306,Carrot,Vegetables,440.68
2307,Grapes,Fruits,288.43
2308,Potato,Vegetables,442.6
2309,Coffee,Beverages,224.55
2310,Popcorn,Snacks,377.45
2311,Soda,Beverages,416.26
2312,Biscuits,Snacks,182.31
2313,Butter,Dairy,194.86
2314,Popcorn,Snacks,76.71
2315,Juice,Beverages,152.2
2316,Onion,Vegetables,84.94
2317,Paneer,Dairy,203.49
2318,Biscuits,Snacks,320.21
2319,Biscuits,Snacks,119.61
2320,Onion,Vegetables,477.79
2321,Tomato,Vegetables,399.56
2322,Tomato,Vegetables,307.56
2323,Popcorn,Snacks,343.26
2324,Butter,Dairy,482.2
2325,Carrot,Vegetables,69.09
2326,Grapes,Fruits,247.94
2327,Tea,Beverages,393.11
2328,Mango,Fruits,289.01
2329,Butter,Dairy,171.57
2330,Apple,Fruits,296.64
2331,Onion,Vegetables,388.86
2332,Potato,Vegetables,10.86
2333,Grapes,Fruits,225.56
2334,Cheese,Dairy,290.68
2335,Chocolate,Snacks,252.73
2336,Banana,Fruits,445.87
2337,Energy Drink,Beverages,463.74
2338,Juice,Beverages,167.11
2339,Onion,Vegetables,212.28
2340,Chips,Snacks,134.41
2341,Chips,Snacks,91.88
2342,Popcorn,Snacks,42.43
2343,Paneer,Dairy,483.73
2344,Spinach,Vegetables,153.68
2345,Namkeen,Snacks,233.61
2346,Paneer,Dairy,410.92
2347,Juice,Beverages,223.43
2348,Cheese,Dairy,78.3
2349,Grapes,Fruits,170.13
2350,Yogurt,Dairy,177.55
2351,Tomato,Vegetables,298.01
2352,Coffee,Beverages,18.64
2353,Carrot,Vegetables,408.56
2354,Carrot,Vegetables,228.89
2355,Tomato,Vegetables,304.11
2356,Energy Drink,Beverages,272.89
2357,Orange,Fruits,211.4
2358,Chocolate,Snacks,12.71
2359,Coffee,Beverages,246.11
2360,Cheese,Dairy,276.63
2361,Butter,Dairy,32.06
2362,Tomato,Vegetables,386.4
2363,Banana,Fruits,100.1
2364,Juice,Beverages,327.92
2365,Onion,Vegetables,272.6
2366,Coffee,Beverages,489.45
2367,Banana,Fruits,461.64
2368,Tomato,Vegetables,187.99
2369,Spinach,Vegetables,211.03
2370,Tea,Beverages,414.56
2371,Cheese,Dairy,268.21
2372,Carrot,Vegetables,64.39
2373,Spinach,Vegetables,80.08
2374,Milk,Dairy,354.31
2375,Juice,Beverages,330.21
2376,Tea,Beverages,405.65
2377,Grapes,Fruits,72.8
2378,Butter,Dairy,23.12
2379,Namkeen,Snacks,98.62
2380,Energy Drink,Beverages,489.95
2381,Popcorn,Snacks,493.01
2382,Onion,Vegetables,47.39
2383,Orange,Fruits,476.15
2384,Cheese,Dairy,195.93
2385,Paneer,Dairy,390.86
2386,Soda,Beverages,337.22
2387,Mango,Fruits,317.81
2388,Popcorn,Snacks,82.95
2389,Energy Drink,Beverages,330.45
2390,Carrot,Vegetables,313.99
2391,Biscuits,Snacks,490.1
2392,Juice,Beverages,206.06
2393,Orange,Fruits,464.1
2394,Cheese,Dairy,364.24
2395,Carrot,Vegetables,88.23
2396,Paneer,Dairy,457.17
2397,Apple,Fruits,113.91
2398,Coffee,Beverages,447.81
2399,Coffee,Beverages,121.29
2400,Namkeen,Snacks,461.27
2401,Tea,Beverages,374.59
2402,Tomato,Vegetables,457.9
2403,Popcorn,Snacks,147.47
2404,Chips,Snacks,333.12
2405,Energy Drink,Beverages,156.28
2406,Biscuits,Snacks,133
2407,Namkeen,Snacks,118.07
2408,Chips,Snacks,263.47
2409,Biscuits,Snacks,41.94
2410,Potato,Vegetables,72.9
2411,Tomato,Vegetables,149.02
2412,Grapes,Fruits,220.37
2413,Onion,Vegetables,41.68
2414,Tea,Beverages,419.76
2415,Butter,Dairy,165.29
2416,Juice,Beverages,150.59
2417,Yogurt,Dairy,412.39
2418,Carrot,Vegetables,425.72
2419,Banana,Fruits,362.09
2420,Milk,Dairy,243.19
2421,Namkeen,Snacks,412.05
2422,Butter,Dairy,110.34
2423,Paneer,Dairy,228.83
2424,Biscuits,Snacks,233.05
2425,Biscuits,Snacks,336.55
2426,Energy Drink,Beverages,38.73
2427,Biscuits,Snacks,171.1
2428,Milk,Dairy,237.56
2429,Energy Drink,Beverages,355.73
2430,Onion,Vegetables,308.43
2431,Onion,Vegetables,182.15
2432,Namkeen,Snacks,252.66
2433,Carrot,Vegetables,37.48
2434,Butter,Dairy,422.47
2435,Coffee,Beverages,426.79
2436,Energy Drink,Beverages,326.92
2437,Carrot,Vegetables,372.01
2438,Yogurt,Dairy,318.86
2439,Butter,Dairy,57.51
2440,Apple,Fruits,185.28
2441,Paneer,Dairy,182.35
2442,Mango,Fruits,380.23
2443,Carrot,Vegetables,138.63
2444,Tea,Beverages,402.08
2445,Cheese,Dairy,243.98
2446,Energy Drink,Beverages,343.85
2447,Milk,Dairy,303.84
2448,Mango,Fruits,16.63
2449,Potato,Vegetables,144.35
2450,Tea,Beverages,132.3
2451,Paneer,Dairy,357.92
2452,Tea,Beverages,472.22
2453,Spinach,Vegetables,67.46
2454,Tomato,Vegetables,116.85
2455,Carrot,Vegetables,488.4
2456,Yogurt,Dairy,213.32
2457,Spinach,Vegetables,492.16
2458,Popcorn,Snacks,439.88
2459,Coffee,Beverages,417.41
2460,Butter,Dairy,402.89
2461,Cheese,Dairy,66.65
2462,Soda,Beverages,280.06
2463,Onion,Vegetables,103.21
2464,Tea,Beverages,28.44
2465,Tea,Beverages,448.62
2466,Soda,Beverages,120.25
2467,Soda,Beverages,42.04
2468,Onion,Vegetables,155.9
2469,Potato,Vegetables,331.5
2470,Coffee,Beverages,372.34
2471,Banana,Fruits,242.19
2472,Soda,Beverages,447.22
2473,Carrot,Vegetables,304.42
2474,Potato,Vegetables,159.01
2475,Energy Drink,Beverages,189.91
2476,Namkeen,Snacks,258.48
2477,Chocolate,Snacks,316.75
2478,Butter,Dairy,113.95
2479,Namkeen,Snacks,291.83
2480,Cheese,Dairy,193.22
2481,Chips,Snacks,353.44
2482,Onion,Vegetables,352.56
2483,Milk,Dairy,149.85
2484,Onion,Vegetables,188.19
2485,Butter,Dairy,206.34
2486,Tea,Beverages,228.73
2487,Grapes,Fruits,438.07
2488,Milk,Dairy,468.8
2489,Onion,Vegetables,227.38
2490,Banana,Fruits,97.46
2491,Biscuits,Snacks,76.93
2492,Carrot,Vegetables,208.96
2493,Yogurt,Dairy,169.41
2494,Soda,Beverages,393.45
2495,Soda,Beverages,275.75
2496,Coffee,Beverages,204.64
2497,Chips,Snacks,348.97
2498,Banana,Fruits,486.2
2499,Spinach,Vegetables,99.9
2500,Orange,Fruits,96.21
2501,Mango,Fruits,213.12
2502,Tea,Beverages,413.08
2503,Coffee,Beverages,204.99
2504,Carrot,Vegetables,493.49
2505,Milk,Dairy,236.22
2506,Coffee,Beverages,333.73
2507,Milk,Dairy,440.68
2508,Orange,Fruits,104.14
2509,Namkeen,Snacks,45.94
2510,Banana,Fruits,39.4
2511,Cheese,Dairy,165.23
2512,Namkeen,Snacks,89.57
2513,Mango,Fruits,277
2514,Orange,Fruits,235.29
2515,Potato,Vegetables,343.47
2516,Tea,Beverages,444.45
2517,Soda,Beverages,110.62
2518,Namkeen,Snacks,371.88
2519,Chocolate,Snacks,15.92
2520,Potato,Vegetables,103.41
2521,Chips,Snacks,332.17
2522,Soda,Beverages,92.65
2523,Spinach,Vegetables,47.56
2524,Cheese,Dairy,218.17
2525,Carrot,Vegetables,119.54
2526,Chocolate,Snacks,178.17
2527,Tomato,Vegetables,436.38
2528,Cheese,Dairy,387.74
2529,Namkeen,Snacks,275.85
2530,Namkeen,Snacks,320.7
2531,Carrot,Vegetables,349.29
2532,Energy Drink,Beverages,439.51
2533,Carrot,Vegetables,275.33
2534,Apple,Fruits,448.65
2535,Chocolate,Snacks,392.39
2536,Popcorn,Snacks,208.07
2537,Orange,Fruits,488.43
2538,Namkeen,Snacks,298.69
2539,Yogurt,Dairy,312.54
2540,Tomato,Vegetables,289.5
2541,Paneer,Dairy,103.71
2542,Biscuits,Snacks,168.81
2543,Popcorn,Snacks,130.14
2544,Tomato,Vegetables,402.36
2545,Biscuits,Snacks,352.52
2546,Banana,Fruits,142.27
2547,Tomato,Vegetables,450.56
2548,Orange,Fruits,423.53
2549,Tomato,Vegetables,142.76
2550,Onion,Vegetables,228.95
2551,Chocolate,Snacks,249.69
2552,Butter,Dairy,328.66
2553,Popcorn,Snacks,466.05
2554,Mango,Fruits,341.74
2555,Tomato,Vegetables,230.89
2556,Mango,Fruits,368.82
2557,Chips,Snacks,259.13
2558,Spinach,Vegetables,359.33
2559,Mango,Fruits,291.27
2560,Yogurt,Dairy,157.86
2561,Spinach,Vegetables,277.53
2562,Coffee,Beverages,462.8
2563,Chips,Snacks,451.78
2564,Soda,Beverages,140.9
2565,Tea,Beverages,120.54
2566,Soda,Beverages,110.17
2567,Mango,Fruits,447.53
2568,Milk,Dairy,187.28
2569,Onion,Vegetables,407.57
2570,Paneer,Dairy,446.1
2571,Namkeen,Snacks,274.43
2572,Tomato,Vegetables,286.14
2573,Spinach,Vegetables,446.08
2574,Carrot,Vegetables,162.81
2575,Onion,Vegetables,98.6
2576,Carrot,Vegetables,211.46
2577,Banana,Fruits,255.8
2578,Milk,Dairy,284.63
2579,Carrot,Vegetables,212.69
2580,Biscuits,Snacks,261.94
2581,Butter,Dairy,250.16
2582,Banana,Fruits,247.51
2583,Coffee,Beverages,22.62
2584,Juice,Beverages,333.52
2585,Banana,Fruits,194.57
2586,Yogurt,Dairy,277.69
2587,Juice,Beverages,162.58
2588,Apple,Fruits,22.97
2589,Yogurt,Dairy,281.12
2590,Tea,Beverages,41.33
2591,Tea,Beverages,323.04
2592,Milk,Dairy,75.63
2593,Orange,Fruits,275.54
2594,Namkeen,Snacks,161.72
2595,Coffee,Beverages,19.09
2596,Chocolate,Snacks,100.46
2597,Grapes,Fruits,496.79
2598,Namkeen,Snacks,97.87
2599,Coffee,Beverages,392.47
2600,Carrot,Vegetables,299.7
2601,Energy Drink,Beverages,153.58
2602,Grapes,Fruits,458.39
2603,Chocolate,Snacks,157.92
2604,Milk,Dairy,366.65
2605,Biscuits,Snacks,346.8
2606,Chocolate,Snacks,391.92
2607,Potato,Vegetables,385.32
2608,Onion,Vegetables,197.68
2609,Spinach,Vegetables,173.58
2610,Mango,Fruits,136.43
2611,Coffee,Beverages,128.5
2612,Carrot,Vegetables,380.56
2613,Butter,Dairy,162.2
2614,Chocolate,Snacks,26.53
2615,Mango,Fruits,192.99
2616,Apple,Fruits,387.4
2617,Potato,Vegetables,294.41
2618,Spinach,Vegetables,358.51
2619,Tea,Beverages,310.04
2620,Milk,Dairy,267.84
2621,Potato,Vegetables,460.19
2622,Coffee,Beverages,148.03
2623,Juice,Beverages,12.87
2624,Tea,Beverages,159
2625,Juice,Beverages,487.98
2626,Milk,Dairy,10.72
2627,Milk,Dairy,390.42
2628,Butter,Dairy,82.65
2629,Potato,Vegetables,351.95
2630,Cheese,Dairy,183.28
2631,Energy Drink,Beverages,271.55
2632,Chips,Snacks,25.54
2633,Mango,Fruits,489.53
2634,Chips,Snacks,69.56
2635,Popcorn,Snacks,240.37
2636,Cheese,Dairy,21.16
2637,Paneer,Dairy,277.72
2638,Popcorn,Snacks,23.1
2639,Soda,Beverages,116.08
2640,Biscuits,Snacks,140.84
2641,Tomato,Vegetables,201.35
2642,Onion,Vegetables,125.83
2643,Tomato,Vegetables,453.57
2644,Potato,Vegetables,119.61
2645,Spinach,Vegetables,199.8
2646,Spinach,Vegetables,352.18
2647,Spinach,Vegetables,324.85
2648,Banana,Fruits,60.7
2649,Spinach,Vegetables,486.61
2650,Energy Drink,Beverages,181.25
2651,Potato,Vegetables,366.53
2652,Chocolate,Snacks,96.6
2653,Chips,Snacks,367.56
2654,Coffee,Beverages,168.63
2655,Popcorn,Snacks,131.21
2656,Orange,Fruits,122.82
2657,Biscuits,Snacks,296.64
2658,Butter,Dairy,108.57
2659,Tomato,Vegetables,405.06
2660,Tomato,Vegetables,196.56
2661,Soda,Beverages,286.25
2662,Carrot,Vegetables,99.74
2663,Mango,Fruits,222.12
